CustomerID,ChurnProbability,RetentionProbability,CustomerHealthScore,ExpectedLifetimeValue,RiskCategory,RecommendedAction,ActionReasoning,CustomerSegment,HealthBand
17195,0.9127307685518072,0.08726923144819276,12.44,447.03,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17664,0.8398667685518073,0.16013323144819275,24.6,591.5,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13064,0.8455747685518072,0.15442523144819276,22.34,550.42,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17159,0.8469067685518072,0.15309323144819276,24.37,596.87,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16306,0.20400235581091408,0.7959976441890859,74.57,739.32,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16961,0.25259435581091405,0.747405644189086,68.22,754.41,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17413,0.2657703558109141,0.7342296441890859,65.32,758.27,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13245,0.32909035581091406,0.6709096441890859,54.4,606.69,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13832,0.321166355810914,0.678833644189086,55.85,607.78,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12573,0.16889835581091417,0.8311016441890858,77.08,785.18,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
13024,0.8405467685518072,0.15945323144819276,24.79,572.62,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16668,0.14746635581091405,0.852533644189086,79.43,864.04,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
14508,0.19598635581091395,0.804013644189086,75.34,793.36,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
17521,0.24645435581091413,0.7535456441890859,67.05,709.98,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15102,0.8389827685518072,0.16101723144819274,22.89,536.5,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15650,0.8501467685518072,0.1498532314481928,23.1,566.05,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15948,0.3232503558109141,0.6767496441890859,55.51,603.01,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14157,0.21591835581091412,0.7840816441890859,72.19,820.46,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17407,0.31219835581091404,0.687801644189086,57.65,605.04,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17016,0.9008467685518072,0.09915323144819276,14.52,441.9,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14891,0.2625263558109141,0.7374736441890859,63.79,694.57,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
12797,0.2017863558109141,0.7982136441890859,75.62,725.43,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16278,0.8298867685518072,0.17011323144819274,24.64,536.64,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13677,0.26733835581091403,0.732661644189086,65.12,727.31,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14798,0.1613783558109141,0.8386216441890859,78.27,853.18,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
13479,0.2940183558109142,0.7059816441890858,59.76,685.32,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Moderate
17194,0.8931387685518073,0.10686123144819276,15.91,442.01,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16367,0.28335035581091406,0.7166496441890859,62.85,609.58,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16111,0.32598635581091406,0.6740136441890859,54.97,597.34,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15900,0.23770235581091415,0.7622976441890859,67.41,768.03,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15224,0.8147867685518073,0.18521323144819274,27.28,621.3,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15055,0.8098987685518072,0.19010123144819277,28.91,647.49,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15200,0.8864907685518072,0.11350923144819276,17.16,443.16,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15842,0.25822635581091413,0.7417736441890859,66.95,733.58,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16947,0.7740947685518073,0.22590523144819274,31.69,644.81,High,High Priority Follow-up,The customer is at immediate churn risk and should be contacted quickly by the retention team.,At Risk,High Risk
14447,0.30329835581091413,0.6967016441890859,59.23,602.66,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18039,0.1700503558109141,0.8299496441890859,78.75,839.91,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
15350,0.21119435581091406,0.7888056441890859,72.79,698.98,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15584,0.2692583558109142,0.7307416441890858,65.71,778.5,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
18035,0.2198943558109141,0.7801056441890859,69.11,691.7,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15080,0.280158355810914,0.719841644189086,61.92,702.22,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
12990,0.21973435581091416,0.7802656441890858,69.94,799.16,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17889,0.14667035581091403,0.853329644189086,80.51,840.23,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
15728,0.23724235581091413,0.7627576441890859,70.95,708.13,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
18207,0.8874227685518072,0.11257723144819276,16.97,439.21,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14219,0.26746235581091415,0.7325376441890858,64.42,705.91,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16211,0.2670903558109141,0.7329096441890859,62.84,681.19,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17852,0.22174235581091395,0.778257644189086,71.53,834.89,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15959,0.8129267685518072,0.18707323144819277,21.84,549.08,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13785,0.21673435581091405,0.783265644189086,68.08,733.02,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16060,0.22572235581091415,0.7742776441890858,69.88,741.03,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15535,0.257562355810914,0.742437644189086,65.23,691.3,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13168,0.8955667685518072,0.10443323144819278,15.51,434.32,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16576,0.2788543558109141,0.7211456441890859,62.76,705.44,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
12819,0.8782467685518072,0.12175323144819278,18.57,438.5,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17935,0.18566235581091406,0.8143376441890859,74.41,855.05,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12507,0.9034067685518072,0.09659323144819278,14.08,430.69,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
16392,0.27767435581091404,0.722325644189086,63.74,720.04,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13961,0.29424235581091407,0.7057576441890859,60.95,594.0,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17561,0.22307435581091406,0.7769256441890859,71.81,825.97,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13712,0.9067347685518072,0.09326523144819276,13.74,428.46,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15799,0.3190103558109142,0.6809896441890858,56.29,586.02,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15562,0.2859503558109141,0.7140496441890859,62.0,770.3,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
18140,0.8824907685518073,0.11750923144819275,17.85,434.03,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17919,0.333686355810914,0.666313644189086,53.77,581.08,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14805,0.2344303558109142,0.7655696441890858,69.31,775.32,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16916,0.17521035581091404,0.824789644189086,77.42,728.52,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
15890,0.17636235581091397,0.823637644189086,75.04,805.58,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
12810,0.8522267685518072,0.14777323144819277,22.42,559.09,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16204,0.24609035581091399,0.753909644189086,69.92,795.13,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16785,0.3114623558109141,0.6885376441890859,57.72,584.3,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17709,0.7730747685518072,0.22692523144819277,31.2,608.65,High,High Priority Follow-up,The customer is at immediate churn risk and should be contacted quickly by the retention team.,At Risk,High Risk
16707,0.20515435581091412,0.7948456441890859,72.28,798.2,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
18154,0.20886635581091406,0.7911336441890859,72.35,737.06,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16872,0.24208235581091397,0.757917644189086,65.86,703.85,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16810,0.32029435581091414,0.6797056441890859,56.07,580.55,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14940,0.28479435581091406,0.7152056441890859,63.08,767.85,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17034,0.2662143558109141,0.7337856441890859,64.33,696.85,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16935,0.1928103558109141,0.8071896441890859,73.98,715.38,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16836,0.2734783558109142,0.7265216441890858,64.66,716.8,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13898,0.31374235581091403,0.686257644189086,57.3,580.07,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15800,0.21992635581091402,0.780073644189086,66.39,769.81,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13684,0.2266703558109141,0.7733296441890859,71.4,772.74,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12734,0.21499435581091397,0.785005644189086,72.31,677.38,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17251,0.250190355810914,0.749809644189086,69.26,783.2,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12837,0.9013187685518073,0.09868123144819277,14.44,422.7,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
18098,0.301522355810914,0.698477644189086,59.46,580.53,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14104,0.22197435581091396,0.778025644189086,71.7,749.22,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15646,0.17145035581091395,0.828549644189086,77.5,715.42,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
13106,0.314830355810914,0.685169644189086,57.15,575.95,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
16421,0.18643035581091416,0.8135696441890858,75.55,729.92,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
12817,0.2518743558109141,0.7481256441890859,66.05,668.16,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
18006,0.21169835581091423,0.7883016441890858,73.63,808.18,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13809,0.252314355810914,0.747685644189086,66.65,678.58,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14417,0.28979835581091407,0.7102016441890859,61.63,579.99,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13070,0.8217867685518072,0.1782132314481928,28.88,621.87,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13605,0.2549983558109141,0.7450016441890859,68.11,717.0,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15028,0.173958355810914,0.826041644189086,78.12,703.17,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
17198,0.1967983558109141,0.8032016441890859,75.23,668.21,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
16203,0.18518235581091402,0.814817644189086,77.23,737.46,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
17373,0.24705435581091417,0.7529456441890858,67.08,754.05,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17591,0.22385435581091406,0.7761456441890859,73.9,769.81,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13977,0.313942355810914,0.686057644189086,57.35,568.36,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12777,0.8790107685518073,0.12098923144819276,18.43,421.2,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12811,0.22549435581091404,0.774505644189086,71.16,672.38,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12825,0.8537067685518073,0.14629323144819276,22.69,533.96,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
15152,0.9191747685518072,0.08082523144819276,11.42,409.74,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12979,0.9212267685518072,0.07877323144819277,10.89,408.86,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17397,0.3180463558109141,0.6819536441890859,56.48,564.08,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
13220,0.9023867685518072,0.09761323144819277,14.28,413.01,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14429,0.30764235581091404,0.692357644189086,58.47,566.12,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15766,0.8398587685518073,0.16014123144819276,25.05,571.14,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
18243,0.316498355810914,0.683501644189086,56.78,563.29,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
14949,0.7870467685518072,0.21295323144819278,31.28,625.29,High,High Priority Follow-up,The customer is at immediate churn risk and should be contacted quickly by the retention team.,At Risk,High Risk
13544,0.21516635581091414,0.7848336441890859,70.32,764.37,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16792,0.21547035581091412,0.7845296441890859,72.96,782.24,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17325,0.2792863558109141,0.7207136441890859,64.02,713.0,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15181,0.2877383558109141,0.7122616441890859,62.55,735.38,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13367,0.3303183558109142,0.6696816441890858,54.27,553.67,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15110,0.26393035581091406,0.7360696441890859,65.11,661.81,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12891,0.7374427685515066,0.26255723144849336,35.87,629.83,High,Send Email Campaign,Lifecycle messaging is the lowest-friction retention tactic for customers in the medium-risk band.,At Risk,High Risk
14008,0.3311343558109141,0.6688656441890859,54.16,552.2,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18001,0.24269035581091414,0.7573096441890859,65.82,768.5,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12907,0.25471035581091406,0.7452896441890859,66.23,668.86,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13388,0.9079627685518072,0.09203723144819277,13.26,405.0,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15396,0.9045147685518072,0.09548523144819276,13.93,405.6,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14738,0.8641467685518072,0.13585323144819278,21.62,537.14,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13123,0.8350827685518072,0.16491723144819276,24.67,504.71,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17639,0.16612635581091406,0.8338736441890859,76.4,725.87,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
15870,0.21559835581091402,0.784401644189086,69.85,679.53,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13094,0.20604635581091413,0.7939536441890859,73.99,650.64,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16419,0.8608827685518072,0.13911723144819274,20.81,507.95,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13255,0.22515035581091403,0.774849644189086,72.3,684.66,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13138,0.21217835581091404,0.787821644189086,72.99,649.22,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14577,0.22960635581091404,0.770393644189086,70.41,770.23,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14807,0.2618463558109141,0.7381536441890859,66.98,715.19,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13045,0.2632823558109141,0.7367176441890859,65.25,655.05,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12376,0.2365343558109141,0.7634656441890859,67.77,642.26,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12419,0.23460635581091394,0.7653936441890861,69.13,642.23,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
15138,0.2976103558109142,0.7023896441890858,60.26,553.55,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
17276,0.30765035581091416,0.6923496441890858,58.44,551.0,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15462,0.33850235581091415,0.6614976441890859,52.88,543.2,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17226,0.30389835581091407,0.6961016441890859,59.42,688.45,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
18049,0.298410355810914,0.701589644189086,60.07,665.88,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
12366,0.9118307685518072,0.08816923144819275,13.02,397.41,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
17358,0.20388635581091408,0.7961136441890859,74.78,750.74,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13553,0.9169147685518072,0.08308523144819276,12.05,395.63,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12953,0.8938307685518072,0.10616923144819276,15.85,400.88,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14656,0.24363035581091408,0.7563696441890859,67.27,709.52,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
16222,0.9208587685518073,0.07914123144819275,10.94,393.78,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
15109,0.8680667685518073,0.13193323144819274,20.58,521.31,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
13368,0.25767835581091414,0.7423216441890859,63.71,623.87,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
13569,0.17124635581091407,0.8287536441890859,78.31,683.11,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
13000,0.9207787685518072,0.07922123144819276,11.26,393.13,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
14741,0.21536635581091412,0.7846336441890859,72.98,645.32,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17335,0.25302635581091404,0.746973644189086,68.77,720.97,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12943,0.8593707685518073,0.14062923144819278,21.47,485.47,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16415,0.8715707685518073,0.12842923144819277,20.33,497.4,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17572,0.12990635581091403,0.870093644189086,83.15,811.88,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Champions,VIP
16898,0.18677835581091395,0.813221644189086,77.63,726.45,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
15278,0.7939787685518072,0.2060212314481928,27.17,551.14,High,High Priority Follow-up,The customer is at immediate churn risk and should be contacted quickly by the retention team.,At Risk,High Risk
16977,0.20277035581091407,0.7972296441890859,72.49,741.8,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14818,0.8057307685518073,0.19426923144819275,29.15,565.98,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
16863,0.2051223558109141,0.7948776441890859,74.69,645.21,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14319,0.3261023558109142,0.6738976441890858,55.1,538.05,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
15314,0.2626103558109141,0.7373896441890859,63.68,617.59,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15957,0.2566583558109141,0.7433416441890859,62.4,614.29,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
14310,0.33196635581091405,0.668033644189086,54.06,533.62,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
17269,0.28800635581091405,0.711993644189086,62.05,544.11,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15276,0.211922355810914,0.788077644189086,70.56,657.52,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
14663,0.26469035581091405,0.735309644189086,61.02,610.12,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
16639,0.3135903558109141,0.6864096441890859,57.36,536.36,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
12450,0.216578355810914,0.783421644189086,69.91,666.74,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17255,0.248222355810914,0.751777644189086,67.03,631.75,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
12983,0.9083067685518073,0.09169323144819276,13.24,390.2,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,Critical
12634,0.8421667685518073,0.15783323144819275,22.38,471.83,Critical,VIP Retention,High-value customer with acute churn risk requires white-glove retention handling.,At Risk,High Risk
17476,0.2640663558109141,0.7359336441890859,65.96,721.31,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
17691,0.18517835581091413,0.8148216441890859,77.66,706.99,Low,Upsell,"The customer is healthy and high-intent, so a targeted upsell can grow wallet share.",Loyal,Healthy
17616,0.22307435581091406,0.7769256441890859,73.94,646.3,Low,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Loyal,Healthy
13502,0.2751943558109141,0.7248056441890859,63.46,648.16,Medium,Cross Sell,Engaged customers with broad category behavior are good candidates for cross-sell offers.,Needs Attention,Healthy
15599,0.3393343558109141,0.6606656441890859,52.73,527.72,Medium,Do Nothing,"Current behavior looks stable, so the customer can remain on the default nurture journey.",Needs Attention,Moderate
